1:424694-427704, 48.2, 49.8, 4.5, 47.6, 1010
1:556871-559875, 48.5, 49.7, 4.5, 47.3, 1004
1:1864888-1867890, 44.6, 49.6, 4.0, 49.9, 1002
1:2185625-2188633, 56.9, 50.3, 4.5, 54.5, 1008
1:2512678-2515705, 47.8, 49.9, 4.5, 56.3, 1027
1:2767305-2770439, 49.4, 50.4, 3.5, 47.8, 1134
1:2904299-2907303, 56.0, 50.0, 4.5, 59.8, 1004
1:3096673-3099701, 56.2, 50.3, 4.5, 57.0, 1028
1:3236864-3239879, 56.7, 50.0, 4.5, 59.5, 1015
1:5194612-5197648, 43.7, 50.2, 4.0, 49.3, 1036
1:5345329-5348330, 54.3, 50.0, 4.5, 53.6, 1001
1:5431056-5434082, 47.2, 49.6, 3.5, 50.5, 1026
1:5716346-5719354, 43.0, 49.6, 4.0, 56.5, 1008
1:7380415-7383444, 46.2, 49.9, 4.5, 36.8, 1029
1:7488838-7491842, 43.9, 49.8, 4.5, 49.8, 1004
1:7612639-7615641, 52.4, 50.4, 4.0, 53.4, 1002
1:8870212-8873212, 42.8, 50.1, 4.5, 37.7, 1000
1:8982836-8985856, 50.1, 50.3, 4.0, 48.4, 1020
1:9049989-9053001, 48.6, 49.8, 4.5, 48.6, 1012
1:9540495-9543499, 52.1, 49.7, 4.5, 53.3, 1004
1:9971264-9974272, 49.7, 49.7, 4.5, 48.0, 1008
1:10502952-10505956, 50.7, 49.8, 4.5, 45.2, 1004
1:11043701-11046725, 47.9, 50.4, 4.5, 48.9, 1024
1:11526872-11529910, 47.8, 50.3, 4.5, 53.4, 1038
1:11671706-11674710, 53.7, 49.6, 4.5, 49.4, 1004
1:11676822-11679854, 59.2, 50.3, 4.5, 49.4, 1032
1:12148128-12151150, 57.3, 50.3, 4.5, 47.8, 1022
1:12172215-12175219, 51.4, 49.6, 4.0, 43.9, 1004
1:12277473-12280481, 48.5, 50.2, 4.5, 42.2, 1008
1:12624928-12627946, 56.6, 49.7, 4.5, 54.3, 1018
1:12684351-12687443, 46.9, 49.7, 4.5, 41.9, 1092
1:12883749-12886753, 45.6, 49.8, 4.5, 45.5, 1004
1:14191815-14194855, 43.0, 49.9, 4.5, 46.7, 1040
1:15191489-15194525, 49.6, 50.3, 4.5, 54.6, 1036
1:15223697-15226773, 42.3, 50.3, 4.5, 53.1, 1076
1:15394143-15397191, 49.0, 49.8, 4.5, 54.0, 1048
1:16786790-16789825, 46.4, 49.9, 4.5, 46.9, 1035
1:17628512-17631564, 44.0, 49.7, 4.5, 53.1, 1052
1:17724713-17727723, 58.3, 49.7, 4.5, 51.0, 1010
1:17866787-17869793, 63.0, 49.9, 4.5, 46.0, 1006
1:17870706-17873742, 44.1, 49.7, 3.5, 49.4, 1036
1:17883066-17886111, 47.8, 50.0, 4.5, 53.5, 1045
1:18082818-18085820, 45.2, 49.8, 4.5, 44.0, 1002
1:18091303-18094319, 55.1, 49.6, 4.5, 51.8, 1016
1:18740166-18743196, 50.9, 49.7, 4.5, 44.8, 1030
1:19683182-19686196, 51.0, 50.3, 4.5, 50.0, 1014
1:20418460-20421538, 49.9, 50.3, 3.5, 45.1, 1078
1:20504652-20507670, 49.4, 50.3, 3.5, 48.0, 1018
1:20613421-20616461, 44.3, 49.6, 4.5, 50.1, 1040
1:20647355-20650380, 50.9, 49.8, 4.5, 51.3, 1025
1:22528711-22531729, 48.0, 49.7, 4.5, 50.0, 1018
1:22609281-22612289, 52.2, 50.3, 4.5, 60.2, 1008
1:22666321-22669358, 52.5, 50.0, 4.5, 61.3, 1037
1:23315367-23318427, 43.6, 49.8, 4.0, 39.1, 1060
1:23710924-23713980, 50.1, 50.4, 4.5, 55.6, 1056
1:23912203-23915207, 47.5, 49.8, 4.5, 51.0, 1004
1:24690116-24693120, 47.0, 50.2, 4.5, 47.7, 1004
1:24741739-24744811, 57.0, 50.4, 4.5, 39.8, 1072
1:25311989-25315007, 47.5, 50.3, 4.5, 49.0, 1018
1:25542523-25545555, 44.9, 50.4, 4.5, 43.1, 1032
1:26085145-26088209, 55.3, 50.3, 4.5, 43.8, 1064
1:26384302-26387344, 47.8, 49.8, 4.0, 53.0, 1042
1:27243850-27246865, 44.8, 50.0, 4.5, 44.2, 1015
1:27417296-27420314, 46.7, 50.3, 4.5, 41.5, 1018
1:27836523-27839533, 46.1, 49.7, 4.5, 49.2, 1010
1:28122068-28125076, 40.5, 49.6, 4.5, 40.8, 1008
1:28930784-28933788, 45.1, 50.2, 4.0, 44.2, 1004
1:28958447-28961459, 41.9, 50.2, 4.5, 46.5, 1012
1:30945912-30948966, 45.1, 49.6, 4.5, 49.7, 1054
1:31357981-31360989, 54.3, 50.2, 4.0, 54.3, 1008
1:31368084-31371098, 57.6, 49.8, 4.5, 49.8, 1014
1:31610688-31613693, 42.4, 49.9, 4.5, 47.4, 1005
1:31645254-31648306, 45.1, 49.7, 4.0, 46.5, 1052
1:31987065-31990069, 46.8, 49.6, 4.5, 50.3, 1004
1:32211559-32214573, 59.4, 50.2, 4.0, 56.0, 1014
1:32436335-32439341, 40.4, 49.8, 4.5, 46.1, 1006
1:33244842-33247886, 50.6, 49.8, 4.5, 44.5, 1044
1:34334658-34337670, 46.7, 50.0, 4.5, 44.6, 1012
1:34377228-34380237, 52.4, 50.0, 4.5, 48.0, 1009
1:34417507-34420617, 43.5, 50.2, 4.5, 44.4, 1110
1:34431866-34434890, 41.3, 49.7, 4.5, 44.8, 1024
1:34687601-34690623, 41.8, 49.6, 4.5, 44.5, 1022
1:34937464-34940474, 50.5, 50.4, 4.5, 44.8, 1010
1:34941301-34944315, 49.4, 49.6, 3.5, 42.6, 1014
1:37020100-37023168, 52.3, 49.8, 4.5, 45.3, 1068
1:37067171-37070203, 52.5, 50.2, 4.5, 47.6, 1032
1:37114310-37117322, 46.2, 50.3, 4.5, 48.3, 1012
1:37132855-37135901, 44.3, 50.3, 4.5, 52.3, 1046
1:37199085-37202101, 52.7, 50.3, 4.0, 51.2, 1016
1:37345532-37348536, 57.3, 50.4, 4.5, 50.1, 1004
1:37462390-37465422, 54.2, 50.3, 4.5, 55.6, 1032
1:37575052-37578086, 45.7, 50.3, 4.5, 43.0, 1034
1:37591737-37594747, 47.8, 50.2, 4.5, 53.1, 1010
1:37732436-37735446, 53.9, 49.7, 4.0, 42.7, 1010
1:37761088-37764102, 45.7, 49.8, 4.5, 46.0, 1014
1:38139874-38142886, 49.6, 50.2, 4.5, 47.7, 1012
1:38205098-38208134, 44.9, 49.7, 4.5, 45.7, 1036
1:38325556-38328582, 54.4, 50.4, 4.5, 43.2, 1026
1:38791989-38794995, 43.7, 50.4, 4.5, 53.3, 1006
1:38798791-38801797, 49.2, 49.7, 4.5, 42.8, 1006
1:39652899-39655912, 42.0, 50.0, 4.5, 35.3, 1013
1:39668551-39671575, 36.5, 49.7, 4.5, 46.3, 1024
1:40001762-40004784, 40.3, 50.4, 4.5, 50.0, 1022
1:40094939-40097966, 46.8, 50.0, 4.5, 50.2, 1027
1:40138576-40141580, 49.2, 49.7, 4.0, 53.7, 1004
1:40367592-40370624, 62.0, 50.1, 4.5, 44.0, 1032
1:40389143-40392167, 44.8, 50.4, 4.5, 54.8, 1024
1:40396957-40400007, 47.7, 49.8, 4.5, 48.8, 1050
1:40886139-40889185, 35.8, 49.7, 3.5, 46.9, 1046
1:41969755-41972771, 54.4, 49.8, 4.0, 40.4, 1016
1:42801499-42804503, 42.2, 50.2, 4.0, 40.7, 1004
1:43702712-43705770, 47.7, 50.2, 4.5, 46.7, 1058
1:44457367-44460444, 65.7, 50.0, 4.5, 51.5, 1077
1:44490894-44493926, 54.0, 50.3, 4.5, 46.3, 1032
1:44761595-44764601, 52.4, 50.4, 4.0, 44.3, 1006
1:44783427-44786429, 48.5, 49.6, 4.5, 43.1, 1002
1:45087285-45090351, 54.9, 49.7, 4.0, 52.3, 1066
1:45780447-45783477, 40.2, 50.2, 4.5, 46.0, 1030
1:46034160-46037248, 49.4, 50.3, 4.5, 44.5, 1088
1:48040492-48043513, 52.6, 50.0, 4.5, 51.2, 1021
1:48260605-48263607, 50.4, 50.3, 4.5, 47.5, 1002
1:48533195-48536245, 40.7, 49.6, 4.5, 46.7, 1050
1:48579553-48582563, 43.9, 49.8, 4.5, 46.9, 1010
1:48691597-48694601, 58.1, 50.0, 4.5, 54.2, 1004
1:51800990-51803992, 48.8, 50.3, 4.5, 45.5, 1002
1:52171556-52174710, 30.2, 49.7, 4.5, 32.2, 1154
1:53686975-53689997, 51.5, 49.9, 4.5, 35.0, 1022
1:53734714-53737718, 44.7, 49.6, 4.0, 58.3, 1004
1:53843907-53846919, 50.5, 49.7, 4.5, 46.5, 1012
1:54021049-54024062, 48.2, 50.0, 4.5, 49.7, 1013
1:54327732-54330850, 48.2, 50.4, 4.0, 39.6, 1118
1:54484315-54487325, 50.8, 50.3, 4.5, 49.2, 1010
1:54574193-54577253, 51.6, 50.2, 4.5, 51.4, 1060
1:54651886-54654906, 44.3, 49.8, 4.5, 44.8, 1020
1:55312799-55315835, 43.0, 49.6, 4.5, 49.0, 1036
1:55326248-55329250, 51.9, 50.3, 4.0, 50.2, 1002
1:56252025-56255035, 40.5, 49.7, 4.5, 45.8, 1010
1:56956707-56959731, 39.4, 49.7, 4.0, 45.7, 1024
1:61952842-61955846, 45.8, 49.7, 4.5, 41.9, 1004
1:62638487-62641491, 50.7, 49.7, 4.5, 45.7, 1004
1:62716740-62719752, 49.6, 49.7, 4.5, 49.8, 1012
1:62798895-62801912, 48.1, 49.9, 4.5, 48.8, 1017
1:64205034-64208064, 49.8, 49.8, 4.5, 40.7, 1030
1:68091931-68094933, 41.6, 49.8, 4.5, 46.6, 1002
1:70135351-70138393, 41.1, 50.3, 4.5, 39.7, 1042
1:73271957-73275015, 34.5, 49.7, 4.5, 41.8, 1058
1:74593842-74596898, 38.2, 49.8, 4.5, 39.8, 1056
1:76136823-76139897, 38.2, 50.3, 4.5, 47.7, 1074
1:77718000-77721134, 33.8, 49.7, 4.5, 33.8, 1134
1:77877318-77880328, 43.7, 49.7, 4.5, 41.7, 1010
1:78069783-78072799, 33.8, 50.3, 4.5, 48.1, 1016
1:80516792-80519876, 50.1, 49.7, 4.5, 59.5, 1084
1:86533114-86536116, 35.5, 50.3, 4.0, 41.1, 1002
1:87271736-87274748, 45.2, 49.7, 3.5, 48.3, 1012
1:88011284-88014286, 42.8, 50.3, 4.5, 43.7, 1002
